 ,Label,Area,Mean,StdDev,Perim.,BX,BY,Width,Height,Circ.,AR,Round,Solidity
309,Result of BEFORE_GA3_B1 Region1_Merged_RAW_ch01.tif:04469-03320,25.439,2.529,0.348,26.903,2123.445,2860.086,6.406,5.765,0.442,1.100,0.909,0.844
310,Result of BEFORE_GA3_B1 Region1_Merged_RAW_ch01.tif:04479-04743,55.803,2.312,0.448,40.996,3033.036,2864.569,10.889,9.608,0.417,1.888,0.530,0.817
311,Result of BEFORE_GA3_B1 Region1_Merged_RAW_ch01.tif:04495-07097,30.363,3.289,0.636,25.622,4542.828,2876.740,7.046,5.765,0.581,1.174,0.852,0.908
312,Result of BEFORE_GA3_B1 Region1_Merged_RAW_ch01.tif:04501-07313,11.899,2.361,0.499,16.654,4682.469,2881.224,4.484,3.843,0.539,1.137,0.880,0.841
313,Result of BEFORE_GA3_B1 Region1_Merged_RAW_ch01.tif:04503-07873,3.283,2.426,0.471,12.811,5041.822,2883.146,2.562,3.203,0.251,2.837,0.353,0.640
314,Result of BEFORE_GA3_B1 Region1_Merged_RAW_ch01.tif:04510-07960,13.130,2.561,0.437,16.654,5096.910,2886.989,4.484,3.843,0.595,1.176,0.850,0.889
315,Result of BEFORE_GA3_B1 Region1_Merged_RAW_ch01.tif:04510-10857,13.951,1.772,0.241,16.654,6952.602,2886.989,4.484,3.843,0.632,1.156,0.865,0.919
316,Result of BEFORE_GA3_B1 Region1_Merged_RAW_ch01.tif:04517-06230,2.052,2.411,0.308,6.406,3990.028,2892.754,1.922,1.281,0.628,1.553,0.644,0.909
317,Result of BEFORE_GA3_B1 Region1_Merged_RAW_ch01.tif:04516-06335,13.540,1.337,0.155,16.654,4056.005,2890.832,3.843,4.484,0.613,1.177,0.849,0.892
318,Result of BEFORE_GA3_B1 Region1_Merged_RAW_ch01.tif:04518-11383,3.693,2.829,0.304,7.687,7290.816,2893.395,1.922,1.922,0.785,1.000,1.000,1.000
319,Result of BEFORE_GA3_B1 Region1_Merged_RAW_ch01.tif:04527-03398,8.617,1.512,0.188,12.811,2175.330,2898.519,3.203,3.203,0.660,1.392,0.718,0.913
320,Result of BEFORE_GA3_B1 Region1_Merged_RAW_ch01.tif:04528-07452,7.796,2.023,0.280,14.092,4772.147,2898.519,3.203,3.843,0.493,1.090,0.918,0.809
321,Result of BEFORE_GA3_B1 Region1_Merged_RAW_ch01.tif:04531-06190,13.130,2.156,0.401,17.936,3963.124,2900.441,4.484,4.484,0.513,1.177,0.849,0.821
322,Result of BEFORE_GA3_B1 Region1_Merged_RAW_ch01.tif:04531-07710,9.027,1.661,0.188,15.373,4937.411,2900.441,3.203,4.484,0.480,1.853,0.540,0.800
323,Result of BEFORE_GA3_B1 Region1_Merged_RAW_ch01.tif:04540-08149,5.334,2.217,0.352,11.530,5218.615,2906.846,3.203,2.562,0.504,1.714,0.583,0.839
324,Result of BEFORE_GA3_B1 Region1_Merged_RAW_ch01.tif:04538-03834,29.543,2.233,0.422,25.622,2452.692,2903.643,6.406,6.406,0.565,1.171,0.854,0.889
325,Result of BEFORE_GA3_B1 Region1_Merged_RAW_ch01.tif:04542-08146,1.231,2.518,0.099,5.124,5217.334,2908.768,1.281,1.281,0.589,1.464,0.683,0.857
326,Result of BEFORE_GA3_B1 Region1_Merged_RAW_ch01.tif:04541-07975,70.574,1.356,0.435,52.526,5103.315,2903.643,10.249,10.889,0.321,1.057,0.946,0.784
327,Result of BEFORE_GA3_B1 Region1_Merged_RAW_ch01.tif:04544-07123,71.805,2.289,0.591,38.433,4557.561,2906.206,10.249,8.968,0.611,1.123,0.891,0.936
328,Result of BEFORE_GA3_B1 Region1_Merged_RAW_ch01.tif:04549-03699,14.771,1.788,0.281,17.936,2367.497,2911.971,4.484,4.484,0.577,1.400,0.714,0.889
329,Result of BEFORE_GA3_B1 Region1_Merged_RAW_ch01.tif:04548-01467,64.009,2.452,0.621,37.152,935.213,2909.408,9.608,8.327,0.583,1.168,0.856,0.926
330,Result of BEFORE_GA3_B1 Region1_Merged_RAW_ch01.tif:04556-06298,7.386,3.053,0.292,14.092,4032.945,2917.095,3.203,3.203,0.467,1.356,0.738,0.837
331,Result of BEFORE_GA3_B1 Region1_Merged_RAW_ch01.tif:04557-06275,38.159,2.400,0.751,28.184,4016.290,2915.814,7.046,7.046,0.604,1.064,0.940,0.912
332,Result of BEFORE_GA3_B1 Region1_Merged_RAW_ch01.tif:04562-09218,3.693,1.419,0.165,8.968,5903.370,2921.579,2.562,1.922,0.577,1.340,0.746,0.857
333,Result of BEFORE_GA3_B1 Region1_Merged_RAW_ch01.tif:04560-09103,25.439,2.805,0.431,23.060,5828.425,2918.376,5.765,5.765,0.601,1.123,0.891,0.905
334,Result of BEFORE_GA3_B1 Region1_Merged_RAW_ch01.tif:04559-06034,65.650,2.538,0.634,38.433,3860.635,2915.814,9.608,9.608,0.559,1.121,0.892,0.907
335,Result of BEFORE_GA3_B1 Region1_Merged_RAW_ch01.tif:04563-03630,28.312,3.370,0.869,24.341,2322.018,2920.298,6.406,5.765,0.600,1.217,0.822,0.902
336,Result of BEFORE_GA3_B1 Region1_Merged_RAW_ch01.tif:04599-03896,20.105,2.922,0.449,20.498,2493.687,2943.358,4.484,5.765,0.601,1.178,0.849,0.907
337,Result of BEFORE_GA3_B1 Region1_Merged_RAW_ch01.tif:04603-04593,4.103,2.193,0.275,10.249,2940.796,2947.201,2.562,2.562,0.491,1.587,0.630,0.800
338,Result of BEFORE_GA3_B1 Region1_Merged_RAW_ch01.tif:04617-04688,77.139,2.708,0.629,39.715,2997.805,2952.966,10.249,9.608,0.615,1.124,0.890,0.938
339,Result of BEFORE_GA3_B1 Region1_Merged_RAW_ch01.tif:04629-03284,0.821,2.000,0.088,3.843,2103.588,2964.496,0.641,1.281,0.698,2.000,0.500,1.000
340,Result of BEFORE_GA3_B1 Region1_Merged_RAW_ch01.tif:04629-03286,0.821,1.910,0.315,3.843,2104.869,2964.496,0.641,1.281,0.698,2.000,0.500,1.000
341,Result of BEFORE_GA3_B1 Region1_Merged_RAW_ch01.tif:04629-08092,0.821,1.890,0.047,3.843,5183.385,2964.496,0.641,1.281,0.698,2.000,0.500,1.000
342,Result of BEFORE_GA3_B1 Region1_Merged_RAW_ch01.tif:04626-07075,27.081,1.979,0.324,23.060,4529.376,2960.653,5.765,5.765,0.640,1.079,0.927,0.923
343,Result of BEFORE_GA3_B1 Region1_Merged_RAW_ch01.tif:04630-08090,0.410,1.917,0.000,2.562,5182.104,2965.777,0.641,0.641,0.785,1.000,1.000,1.000
344,Result of BEFORE_GA3_B1 Region1_Merged_RAW_ch01.tif:04630-03896,39.390,2.796,0.793,30.747,2491.765,2962.575,7.687,7.046,0.524,1.165,0.858,0.889
345,Result of BEFORE_GA3_B1 Region1_Merged_RAW_ch01.tif:04635-08095,3.693,1.736,0.524,10.249,5184.025,2967.699,2.562,2.562,0.442,1.679,0.596,0.750
346,Result of BEFORE_GA3_B1 Region1_Merged_RAW_ch01.tif:04650-04976,61.957,2.344,0.853,34.590,3183.567,2974.105,8.327,8.968,0.651,1.114,0.898,0.950
347,Result of BEFORE_GA3_B1 Region1_Merged_RAW_ch01.tif:04652-02489,56.213,2.758,0.653,33.309,1590.502,2976.026,8.327,8.327,0.637,1.052,0.950,0.935
348,Result of BEFORE_GA3_B1 Region1_Merged_RAW_ch01.tif:04659-07806,9.027,2.476,0.292,14.092,4998.904,2982.432,3.203,3.843,0.571,1.176,0.850,0.880
349,Result of BEFORE_GA3_B1 Region1_Merged_RAW_ch01.tif:04657-09188,38.569,2.316,0.529,30.747,5880.951,2979.870,8.968,6.406,0.513,1.321,0.757,0.870
350,Result of BEFORE_GA3_B1 Region1_Merged_RAW_ch01.tif:04669-06583,29.543,2.189,0.383,24.341,4213.582,2988.197,6.406,5.765,0.627,1.204,0.831,0.906
351,Result of BEFORE_GA3_B1 Region1_Merged_RAW_ch01.tif:04671-06827,21.336,2.481,0.654,23.060,4369.878,2989.478,6.406,5.124,0.504,1.946,0.514,0.867
352,Result of BEFORE_GA3_B1 Region1_Merged_RAW_ch01.tif:04675-04146,1.641,2.948,0.267,5.124,2655.107,2993.962,1.281,1.281,0.785,1.000,1.000,1.000
353,Result of BEFORE_GA3_B1 Region1_Merged_RAW_ch01.tif:04675-08919,0.410,1.364,0.000,2.562,5713.125,2994.602,0.641,0.641,0.785,1.000,1.000,1.000
354,Result of BEFORE_GA3_B1 Region1_Merged_RAW_ch01.tif:04672-04806,33.646,1.770,0.402,28.184,3075.313,2989.478,6.406,7.046,0.532,1.299,0.770,0.911
355,Result of BEFORE_GA3_B1 Region1_Merged_RAW_ch01.tif:04680-07570,44.724,3.298,0.883,30.747,4845.171,2993.962,7.687,7.687,0.595,1.097,0.912,0.920
356,Result of BEFORE_GA3_B1 Region1_Merged_RAW_ch01.tif:04681-05814,52.520,1.252,0.216,38.433,3719.072,2994.602,10.249,7.687,0.447,1.441,0.694,0.871
357,Result of BEFORE_GA3_B1 Region1_Merged_RAW_ch01.tif:04687-03702,4.924,2.498,0.490,10.249,2370.060,3001.008,2.562,2.562,0.589,1.135,0.881,0.857
358,Result of BEFORE_GA3_B1 Region1_Merged_RAW_ch01.tif:04691-04592,38.159,1.469,0.612,28.184,2938.234,3001.008,6.406,7.687,0.604,1.101,0.909,0.907
359,Result of BEFORE_GA3_B1 Region1_Merged_RAW_ch01.tif:04705-04304,11.489,2.699,0.394,15.373,2755.034,3011.898,3.843,3.843,0.611,1.116,0.896,0.889
360,Result of BEFORE_GA3_B1 Region1_Merged_RAW_ch01.tif:04713-05523,9.848,2.069,0.446,14.092,3535.873,3017.663,3.843,3.203,0.623,1.395,0.717,0.906
361,Result of BEFORE_GA3_B1 Region1_Merged_RAW_ch01.tif:04716-03343,0.821,2.000,0.129,3.843,2140.740,3020.865,1.281,0.641,0.698,2.000,0.500,1.000
362,Result of BEFORE_GA3_B1 Region1_Merged_RAW_ch01.tif:04718-04237,42.673,2.473,0.595,29.466,2710.836,3018.303,7.046,7.687,0.618,1.103,0.906,0.924
363,Result of BEFORE_GA3_B1 Region1_Merged_RAW_ch01.tif:04718-11009,38.159,1.414,0.285,30.747,7048.045,3018.944,7.687,7.046,0.507,1.086,0.921,0.877
364,Result of BEFORE_GA3_B1 Region1_Merged_RAW_ch01.tif:04720-10172,28.722,1.608,0.502,26.903,6512.540,3020.865,7.046,5.765,0.499,1.338,0.747,0.854
365,Result of BEFORE_GA3_B1 Region1_Merged_RAW_ch01.tif:04725-05059,32.825,1.649,0.317,28.184,3237.373,3023.428,7.046,6.406,0.519,1.220,0.819,0.894
366,Result of BEFORE_GA3_B1 Region1_Merged_RAW_ch01.tif:04733-03226,61.137,2.872,0.726,35.871,2061.952,3027.911,8.968,8.327,0.597,1.132,0.883,0.934
367,Result of BEFORE_GA3_B1 Region1_Merged_RAW_ch01.tif:04740-07430,16.823,2.178,0.372,19.217,4756.774,3034.317,5.765,3.843,0.572,1.433,0.698,0.901
368,Result of BEFORE_GA3_B1 Region1_Merged_RAW_ch01.tif:04743-01513,41.031,2.074,0.505,30.747,965.319,3034.958,7.687,7.046,0.545,1.093,0.915,0.901
369,Result of BEFORE_GA3_B1 Region1_Merged_RAW_ch01.tif:04759-05977,5.744,2.017,0.293,10.249,3827.326,3047.128,2.562,2.562,0.687,1.020,0.981,0.933
370,Result of BEFORE_GA3_B1 Region1_Merged_RAW_ch01.tif:04777-09171,22.978,2.341,0.379,21.779,5871.983,3057.377,5.765,5.124,0.609,1.236,0.809,0.896
371,Result of BEFORE_GA3_B1 Region1_Merged_RAW_ch01.tif:04777-09392,25.439,2.694,0.593,23.060,6013.546,3057.377,5.765,5.765,0.601,1.118,0.895,0.905
372,Result of BEFORE_GA3_B1 Region1_Merged_RAW_ch01.tif:04790-06913,4.103,0.882,0.083,11.530,4426.887,3067.626,3.203,1.922,0.388,1.608,0.622,0.769
373,Result of BEFORE_GA3_B1 Region1_Merged_RAW_ch01.tif:04805-07010,0.410,0.971,0.000,2.562,4490.302,3077.875,0.641,0.641,0.785,1.000,1.000,1.000
374,Result of BEFORE_GA3_B1 Region1_Merged_RAW_ch01.tif:04805-07007,2.462,0.924,0.147,7.687,4487.740,3077.234,1.922,1.922,0.524,1.809,0.553,0.800
375,Result of BEFORE_GA3_B1 Region1_Merged_RAW_ch01.tif:04805-07007,27.081,1.466,0.438,29.466,4485.178,3074.672,7.046,6.406,0.392,1.185,0.844,0.830
376,Result of BEFORE_GA3_B1 Region1_Merged_RAW_ch01.tif:04812-07007,2.462,1.697,0.283,8.968,4487.100,3081.718,3.203,1.281,0.385,3.254,0.307,0.750
377,Result of BEFORE_GA3_B1 Region1_Merged_RAW_ch01.tif:04810-08926,34.056,2.544,0.505,25.622,5714.406,3077.875,6.406,6.406,0.652,1.166,0.858,0.943
378,Result of BEFORE_GA3_B1 Region1_Merged_RAW_ch01.tif:04816-09070,3.283,2.689,0.418,10.249,5808.568,3084.280,3.203,1.922,0.393,2.885,0.347,0.727
379,Result of BEFORE_GA3_B1 Region1_Merged_RAW_ch01.tif:04828-05182,7.796,1.429,0.256,14.092,3318.084,3091.327,3.203,3.203,0.493,1.266,0.790,0.844
380,Result of BEFORE_GA3_B1 Region1_Merged_RAW_ch01.tif:04825-01503,55.803,2.108,0.624,39.715,958.273,3086.202,8.968,8.968,0.445,1.232,0.812,0.875
381,Result of BEFORE_GA3_B1 Region1_Merged_RAW_ch01.tif:04829-01453,54.982,1.910,0.228,34.590,926.245,3089.405,8.968,8.327,0.577,1.189,0.841,0.912
382,Result of BEFORE_GA3_B1 Region1_Merged_RAW_ch01.tif:04837-09106,0.821,2.514,0.302,3.843,5832.909,3097.732,0.641,1.281,0.698,2.000,0.500,1.000
383,Result of BEFORE_GA3_B1 Region1_Merged_RAW_ch01.tif:04839-09060,1.641,2.472,0.489,5.124,5802.803,3099.013,1.281,1.281,0.785,1.000,1.000,1.000
384,Result of BEFORE_GA3_B1 Region1_Merged_RAW_ch01.tif:04836-09805,25.850,2.689,0.666,25.622,6277.455,3095.170,6.406,5.124,0.495,1.244,0.804,0.894
385,Result of BEFORE_GA3_B1 Region1_Merged_RAW_ch01.tif:04842-09059,0.410,3.000,0.000,2.562,5802.803,3101.575,0.641,0.641,0.785,1.000,1.000,1.000
386,Result of BEFORE_GA3_B1 Region1_Merged_RAW_ch01.tif:04847-03629,24.208,3.535,0.600,21.779,2322.018,3102.216,5.765,5.124,0.641,1.090,0.917,0.929
387,Result of BEFORE_GA3_B1 Region1_Merged_RAW_ch01.tif:04846-05918,30.363,2.660,0.726,25.622,3787.612,3100.935,6.406,6.406,0.581,1.040,0.961,0.897
388,Result of BEFORE_GA3_B1 Region1_Merged_RAW_ch01.tif:04850-02148,29.132,2.804,0.596,25.622,1372.713,3103.497,6.406,6.406,0.558,1.140,0.877,0.899
389,Result of BEFORE_GA3_B1 Region1_Merged_RAW_ch01.tif:04856-02747,31.594,3.251,0.580,26.903,1756.406,3107.340,6.406,7.046,0.549,1.054,0.949,0.901
390,Result of BEFORE_GA3_B1 Region1_Merged_RAW_ch01.tif:04858-08473,15.592,2.996,0.563,19.217,5425.515,3109.262,4.484,5.124,0.531,1.298,0.770,0.864
391,Result of BEFORE_GA3_B1 Region1_Merged_RAW_ch01.tif:04858-10965,16.002,1.818,0.232,23.060,7021.142,3109.262,5.124,5.765,0.378,1.398,0.715,0.757
392,Result of BEFORE_GA3_B1 Region1_Merged_RAW_ch01.tif:04865-09093,1.231,2.006,0.378,5.124,5823.941,3115.668,1.281,1.281,0.589,1.464,0.683,0.857
393,Result of BEFORE_GA3_B1 Region1_Merged_RAW_ch01.tif:04860-09082,66.881,2.839,0.814,38.433,5812.411,3109.262,10.889,8.327,0.569,1.298,0.770,0.921
394,Result of BEFORE_GA3_B1 Region1_Merged_RAW_ch01.tif:04862-05045,43.493,1.911,0.565,40.996,3227.125,3109.903,8.968,8.968,0.325,1.019,0.982,0.771
395,Result of BEFORE_GA3_B1 Region1_Merged_RAW_ch01.tif:04868-09385,0.410,2.231,0.000,2.562,6011.624,3118.230,0.641,0.641,0.785,1.000,1.000,1.000
396,Result of BEFORE_GA3_B1 Region1_Merged_RAW_ch01.tif:04874-06196,6.975,2.009,0.358,14.092,3966.968,3120.792,3.843,3.203,0.441,2.226,0.449,0.773
397,Result of BEFORE_GA3_B1 Region1_Merged_RAW_ch01.tif:04877-06198,0.410,1.500,0.000,2.562,3970.170,3123.995,0.641,0.641,0.785,1.000,1.000,1.000
398,Result of BEFORE_GA3_B1 Region1_Merged_RAW_ch01.tif:04879-01997,22.567,2.122,0.371,24.341,1276.629,3122.714,5.765,5.765,0.479,1.127,0.888,0.846
399,Result of BEFORE_GA3_B1 Region1_Merged_RAW_ch01.tif:04882-06195,2.872,1.843,0.389,7.687,3967.608,3126.557,1.922,1.922,0.611,1.069,0.936,0.875
400,Result of BEFORE_GA3_B1 Region1_Merged_RAW_ch01.tif:04880-06204,9.437,1.897,0.470,19.217,3972.733,3123.354,3.203,5.124,0.321,2.069,0.483,0.667
401,Result of BEFORE_GA3_B1 Region1_Merged_RAW_ch01.tif:04887-06199,0.821,1.767,0.047,3.843,3970.170,3130.401,1.281,0.641,0.698,2.000,0.500,1.000
402,Result of BEFORE_GA3_B1 Region1_Merged_RAW_ch01.tif:04906-09318,4.103,3.005,0.554,8.968,5967.426,3141.931,2.562,1.922,0.641,1.236,0.809,0.909
403,Result of BEFORE_GA3_B1 Region1_Merged_RAW_ch01.tif:04910-04977,3.693,3.255,0.185,14.092,3186.769,3143.852,2.562,2.562,0.234,1.214,0.824,0.692
404,Result of BEFORE_GA3_B1 Region1_Merged_RAW_ch01.tif:04905-04159,170.280,2.335,1.155,75.586,2653.186,3134.884,21.779,14.733,0.375,2.450,0.408,0.803
405,Result of BEFORE_GA3_B1 Region1_Merged_RAW_ch01.tif:04921-06230,0.410,2.000,0.000,2.562,3990.668,3152.179,0.641,0.641,0.785,1.000,1.000,1.000
406,Result of BEFORE_GA3_B1 Region1_Merged_RAW_ch01.tif:04922-03896,13.540,2.165,0.266,23.060,2493.047,3150.258,5.124,5.124,0.320,1.326,0.754,0.710
407,Result of BEFORE_GA3_B1 Region1_Merged_RAW_ch01.tif:04940-09301,104.219,2.620,0.628,48.682,5952.693,3157.944,10.889,12.811,0.553,1.294,0.773,0.929
408,Result of BEFORE_GA3_B1 Region1_Merged_RAW_ch01.tif:04948-09880,2.462,2.267,0.371,10.249,6327.419,3168.834,2.562,1.922,0.295,1.540,0.649,0.632
409,Result of BEFORE_GA3_B1 Region1_Merged_RAW_ch01.tif:04953-02970,36.518,2.277,0.388,26.903,1899.251,3169.474,7.046,6.406,0.634,1.058,0.945,0.918
410,Result of BEFORE_GA3_B1 Region1_Merged_RAW_ch01.tif:04960-07104,45.955,2.492,0.492,30.747,4546.671,3173.318,7.687,7.687,0.611,1.038,0.964,0.914
411,Result of BEFORE_GA3_B1 Region1_Merged_RAW_ch01.tif:04969-06193,52.930,2.484,0.596,32.028,3963.124,3179.083,7.687,8.327,0.648,1.106,0.904,0.938
412,Result of BEFORE_GA3_B1 Region1_Merged_RAW_ch01.tif:04969-08064,52.930,2.472,0.472,33.309,5161.606,3179.083,8.327,8.327,0.600,1.074,0.931,0.912
413,Result of BEFORE_GA3_B1 Region1_Merged_RAW_ch01.tif:04973-07867,47.186,3.046,0.612,38.433,5034.776,3181.004,9.608,9.608,0.401,2.428,0.412,0.861
414,Result of BEFORE_GA3_B1 Region1_Merged_RAW_ch01.tif:04982-09680,88.217,3.306,0.872,42.277,6195.464,3186.129,10.889,10.249,0.620,1.044,0.958,0.943
415,Result of BEFORE_GA3_B1 Region1_Merged_RAW_ch01.tif:04994-11251,20.105,3.317,0.697,20.498,7204.341,3196.378,5.124,5.124,0.601,1.089,0.918,0.899
416,Result of BEFORE_GA3_B1 Region1_Merged_RAW_ch01.tif:04996-10100,36.928,3.114,0.880,29.466,6466.420,3196.378,7.046,7.687,0.534,1.278,0.782,0.874
417,Result of BEFORE_GA3_B1 Region1_Merged_RAW_ch01.tif:05002-04481,0.410,2.750,0.000,2.562,2870.334,3204.065,0.641,0.641,0.785,1.000,1.000,1.000
418,Result of BEFORE_GA3_B1 Region1_Merged_RAW_ch01.tif:04996-09504,60.726,2.247,0.457,39.715,6083.367,3195.737,9.608,8.968,0.484,1.171,0.854,0.878
419,Result of BEFORE_GA3_B1 Region1_Merged_RAW_ch01.tif:04999-05308,57.854,2.787,0.600,34.590,3396.232,3197.659,8.327,8.968,0.608,1.221,0.819,0.916
420,Result of BEFORE_GA3_B1 Region1_Merged_RAW_ch01.tif:05007-06827,4.513,2.034,0.334,8.968,4371.799,3206.627,2.562,1.922,0.705,1.372,0.729,0.957
421,Result of BEFORE_GA3_B1 Region1_Merged_RAW_ch01.tif:05014-06171,41.852,2.278,0.401,28.184,3949.673,3208.548,7.046,7.046,0.662,1.016,0.984,0.940
422,Result of BEFORE_GA3_B1 Region1_Merged_RAW_ch01.tif:05018-03441,23.798,4.195,0.912,23.060,2201.593,3211.751,5.124,5.765,0.562,1.130,0.885,0.906
423,Result of BEFORE_GA3_B1 Region1_Merged_RAW_ch01.tif:05022-05850,32.415,2.527,0.523,25.622,3744.054,3213.673,6.406,6.406,0.620,1.100,0.909,0.913
424,Result of BEFORE_GA3_B1 Region1_Merged_RAW_ch01.tif:05027-06782,21.336,2.928,0.555,21.779,4341.693,3217.516,5.765,5.124,0.565,1.259,0.794,0.897
425,Result of BEFORE_GA3_B1 Region1_Merged_RAW_ch01.tif:05034-06107,51.699,2.342,0.561,32.028,3908.036,3220.719,8.327,7.687,0.633,1.139,0.878,0.937
426,Result of BEFORE_GA3_B1 Region1_Merged_RAW_ch01.tif:05041-03681,0.410,2.500,0.000,2.562,2357.889,3229.046,0.641,0.641,0.785,1.000,1.000,1.000
427,Result of BEFORE_GA3_B1 Region1_Merged_RAW_ch01.tif:05041-03678,3.283,2.531,0.228,8.968,2354.686,3228.406,2.562,1.922,0.513,1.791,0.558,0.800
428,Result of BEFORE_GA3_B1 Region1_Merged_RAW_ch01.tif:05045-08108,0.410,1.762,0.000,2.562,5193.634,3231.608,0.641,0.641,0.785,1.000,1.000,1.000
429,Result of BEFORE_GA3_B1 Region1_Merged_RAW_ch01.tif:05045-01876,7.386,2.923,0.414,11.530,1200.403,3230.327,3.203,2.562,0.698,1.362,0.734,0.947
430,Result of BEFORE_GA3_B1 Region1_Merged_RAW_ch01.tif:05047-03675,10.668,2.313,0.329,17.936,2352.124,3230.327,3.843,5.124,0.417,1.890,0.529,0.743
431,Result of BEFORE_GA3_B1 Region1_Merged_RAW_ch01.tif:05046-03686,15.592,2.297,0.374,23.060,2358.530,3229.687,5.765,5.765,0.368,2.065,0.484,0.752
432,Result of BEFORE_GA3_B1 Region1_Merged_RAW_ch01.tif:05054-03677,7.796,2.323,0.480,14.092,2353.405,3236.092,4.484,2.562,0.493,1.788,0.559,0.826
433,Result of BEFORE_GA3_B1 Region1_Merged_RAW_ch01.tif:05055-03683,0.821,2.208,0.295,3.843,2358.530,3238.014,1.281,0.641,0.698,2.000,0.500,1.000
434,Result of BEFORE_GA3_B1 Region1_Merged_RAW_ch01.tif:05055-08107,0.410,1.417,0.000,2.562,5192.993,3238.014,0.641,0.641,0.785,1.000,1.000,1.000
435,Result of BEFORE_GA3_B1 Region1_Merged_RAW_ch01.tif:05048-08098,40.621,1.427,0.216,42.277,5182.744,3228.406,8.968,10.889,0.286,3.455,0.289,0.783
436,Result of BEFORE_GA3_B1 Region1_Merged_RAW_ch01.tif:05056-06950,15.592,1.681,0.254,19.217,4449.947,3236.092,4.484,5.124,0.531,1.159,0.863,0.854
437,Result of BEFORE_GA3_B1 Region1_Merged_RAW_ch01.tif:05059-08106,5.334,1.493,0.173,16.654,5191.071,3239.295,3.203,3.203,0.242,1.636,0.611,0.684
438,Result of BEFORE_GA3_B1 Region1_Merged_RAW_ch01.tif:05065-05056,15.182,1.947,0.284,19.217,3236.733,3242.498,4.484,4.484,0.517,1.089,0.918,0.860
439,Result of BEFORE_GA3_B1 Region1_Merged_RAW_ch01.tif:05073-06563,14.771,2.249,0.461,16.654,4202.052,3247.622,4.484,3.843,0.669,1.206,0.829,0.935
440,Result of BEFORE_GA3_B1 Region1_Merged_RAW_ch01.tif:05075-09286,45.134,3.427,0.566,30.747,5944.366,3246.982,7.687,7.687,0.600,1.136,0.880,0.917
441,Result of BEFORE_GA3_B1 Region1_Merged_RAW_ch01.tif:05081-06724,0.410,2.500,0.000,2.562,4307.103,3254.669,0.641,0.641,0.785,1.000,1.000,1.000
442,Result of BEFORE_GA3_B1 Region1_Merged_RAW_ch01.tif:05083-05019,6.565,2.077,0.179,16.654,3213.032,3254.669,3.843,2.562,0.297,1.440,0.694,0.780
443,Result of BEFORE_GA3_B1 Region1_Merged_RAW_ch01.tif:05082-06974,54.982,2.028,0.444,34.590,4462.758,3251.466,8.968,8.327,0.577,1.329,0.752,0.918
444,Result of BEFORE_GA3_B1 Region1_Merged_RAW_ch01.tif:05086-03459,45.955,2.784,0.510,32.028,2212.483,3253.387,7.046,8.968,0.563,1.329,0.753,0.911
445,Result of BEFORE_GA3_B1 Region1_Merged_RAW_ch01.tif:05088-10488,27.901,1.667,0.390,26.903,6714.956,3255.950,6.406,7.046,0.484,1.081,0.925,0.850
446,Result of BEFORE_GA3_B1 Region1_Merged_RAW_ch01.tif:05089-07042,41.852,2.701,0.468,30.747,4506.957,3255.950,7.687,7.687,0.556,1.081,0.925,0.903
447,Result of BEFORE_GA3_B1 Region1_Merged_RAW_ch01.tif:05098-06790,4.924,2.506,0.346,10.249,4348.099,3264.277,2.562,2.562,0.589,1.135,0.881,0.857
448,Result of BEFORE_GA3_B1 Region1_Merged_RAW_ch01.tif:05102-05096,4.924,3.236,0.548,11.530,3262.996,3266.839,3.203,2.562,0.465,1.236,0.809,0.774
449,Result of BEFORE_GA3_B1 Region1_Merged_RAW_ch01.tif:05103-06120,20.105,2.439,0.362,20.498,3917.645,3266.199,5.124,5.124,0.601,1.092,0.915,0.899
450,Result of BEFORE_GA3_B1 Region1_Merged_RAW_ch01.tif:05105-07902,23.798,1.798,0.408,23.060,5059.117,3267.480,5.765,5.765,0.562,1.119,0.894,0.879
451,Result of BEFORE_GA3_B1 Region1_Merged_RAW_ch01.tif:05108-09044,27.081,1.751,0.276,24.341,5790.632,3268.761,5.765,6.406,0.574,1.195,0.837,0.898
452,Result of BEFORE_GA3_B1 Region1_Merged_RAW_ch01.tif:05113-01861,6.975,2.394,0.303,12.811,1190.795,3273.885,3.203,2.562,0.534,1.338,0.748,0.895
453,Result of BEFORE_GA3_B1 Region1_Merged_RAW_ch01.tif:05116-07309,9.027,2.423,0.360,14.092,4680.548,3275.166,3.203,3.843,0.571,1.315,0.761,0.863
454,Result of BEFORE_GA3_B1 Region1_Merged_RAW_ch01.tif:05116-09376,43.493,2.532,0.621,30.747,6002.016,3273.245,7.687,7.687,0.578,1.193,0.838,0.902
455,Result of BEFORE_GA3_B1 Region1_Merged_RAW_ch01.tif:05118-09843,16.002,1.549,0.535,19.217,6302.437,3276.447,5.124,4.484,0.545,1.173,0.852,0.839
456,Result of BEFORE_GA3_B1 Region1_Merged_RAW_ch01.tif:05123-03200,22.978,2.518,0.343,21.779,2047.219,3279.010,5.765,5.124,0.609,1.126,0.888,0.918
457,Result of BEFORE_GA3_B1 Region1_Merged_RAW_ch01.tif:05161-08815,39.800,2.407,0.650,28.184,5643.304,3302.710,7.046,7.046,0.630,1.045,0.957,0.933
458,Result of BEFORE_GA3_B1 Region1_Merged_RAW_ch01.tif:05168-04605,5.334,2.614,0.258,11.530,2948.482,3309.116,2.562,3.203,0.504,1.413,0.708,0.812
